ensembl_gene_id	external_gene_name	hsapiens_homolog_ensembl_gene	hsapiens_homolog_associated_gene_name	logFC	AveExpr	t	P.Value	padj	B
ENSRNOG00000016852	Apobec3	ENSG00000100298	APOBEC3H	3.0676568217468576	3.977796361620747	2.2793927754743253	0.028863085803955187	0.12431493992538198	-3.9731254119381347
ENSRNOG00000020990	Fgf21	ENSG00000105550	FGF21	2.306116956499135	-2.4509879649209267	2.2792412216993085	0.02887302948364495	0.12433270083836061	-3.8485733572952765
ENSRNOG00000002270	Hnrnpdl			-0.8133892060398757	6.858361683953466	-2.278711691976509	0.0289077969121752	0.1244573287857313	-4.780646937201289
ENSRNOG00000001344	Aldh2	ENSG00000111275	ALDH2	1.3865954526909299	9.752698124510172	2.2785857040282567	0.028916074459974912	0.12446788206496957	-4.79282282423943
ENSRNOG00000001344	Aldh2	ENSG00000257767	AC002996.1	1.3865954526909299	9.752698124510172	2.2785857040282567	0.028916074459974912	0.12446788206496957	-4.79282282423943
ENSRNOG00000005734	Ssuh2	ENSG00000125046	SSUH2	2.1280578351130295	-2.856683389594656	2.2782407704871672	0.02893874786728059	0.12454038490908848	-3.9660761640330087
ENSRNOG00000016224	Meak7	ENSG00000140950	MEAK7	-0.7147458672142206	3.6183677318250957	-2.277784699197882	0.02896875116457815	0.1246192974484259	-4.387804949102804
ENSRNOG00000012812	Sharpin	ENSG00000179526	SHARPIN	0.3539900558605966	5.429979126961925	2.2778526160208936	0.028964281390669606	0.1246192974484259	-4.6285693674639266
ENSRNOG00000021144	Cebpg	ENSG00000153879	CEBPG	0.46256596422951723	6.2561287016711304	2.277681619420411	0.028975536282740282	0.12462339070025784	-4.73442211103732
ENSRNOG00000019195	Polh	ENSG00000170734	POLH	0.7606335961926591	3.2909218071562285	2.277198925634221	0.029007328084230007	0.1247350140626823	-4.18042182100457
ENSRNOG00000003772	Csrp2	ENSG00000175183	CSRP2	-1.4070051482846795	4.742895787645896	-2.2770437699005948	0.02901755380096461	0.124753874391227	-4.719587611524748
ENSRNOG00000016989	Dolk	ENSG00000175283	DOLK	-0.6473054594473915	4.594080108480032	-2.2769390296314156	0.029024458658411086	0.12475845278061087	-4.6256389496619414
ENSRNOG00000007067	Padi1	ENSG00000142623	PADI1	5.540385991347931	1.4643668720012706	2.2765299503160623	0.029051440780817134	0.12480399619559415	-3.7406980856774354
ENSRNOG00000051536	Rfx4	ENSG00000111783	RFX4	-2.793750476911919	-0.7610513115463065	-2.2765390821775826	0.029050838214295105	0.12480399619559415	-3.8108044276371267
ENSRNOG00000024709	Vwde			-2.6723106177579674	-5.142221274349331	-2.276512681338737	0.029052580306169064	0.12480399619559415	-3.7714637548421326
ENSRNOG00000047625	Atg4d	ENSG00000130734	ATG4D	0.5971111078174163	5.5651352939636896	2.276320912971912	0.02906523719324656	0.12480817329835704	-4.641860600917243
ENSRNOG00000000634	Cabcoco1	ENSG00000183346	CABCOCO1	2.4422607194864363	0.8384354594321126	2.276364308831387	0.029062372593661512	0.12480817329835704	-3.722815527926972
ENSRNOG00000028041	Tnnt1	ENSG00000105048	TNNT1	2.3770199647403127	-1.0776161734646785	2.2761019656249695	0.029079693970109996	0.12484515721130623	-3.754267453970585
ENSRNOG00000010319	Lcp1	ENSG00000136167	LCP1	1.3116019095511202	6.842673453733026	2.275488442583675	0.02912023840468223	0.12496899418224719	-4.702346139469519
ENSRNOG00000004719	Pp2d1	ENSG00000183977	PP2D1	0.5454484232651611	4.376179760307658	2.275528682885142	0.029117577585562732	0.12496899418224719	-4.424389751192127
ENSRNOG00000030204	LOC499544	ENSG00000186462	NAP1L2	0.9519561813854205	4.32667679208785	2.2753382156109887	0.029130173827509598	0.12498652409662334	-4.346498391758884
ENSRNOG00000028215	Nup160	ENSG00000030066	NUP160	-1.0477080609967864	4.179427534377962	-2.2751059626229972	0.029145540118317645	0.12502734408586744	-4.582230806899586
ENSRNOG00000039649	Lnp1	ENSG00000206535	LNP1	4.8699266781183725	-1.2443860978183587	2.274919488638427	0.02915788285081974	0.12505517995223092	-3.8022831233920296
ENSRNOG00000037835	Catip	ENSG00000158428	CATIP	2.8680957735604062	1.6744705805241953	2.2741881049709014	0.029206338515610636	0.12508380740925637	-3.7301023163099543
ENSRNOG00000000595	Traf3ip2	ENSG00000056972	TRAF3IP2	1.9465808592717404	5.369128441642336	2.2744272865706083	0.029190484297265968	0.12508380740925637	-4.366034644440116
ENSRNOG00000026807	LOC362863			1.2447454468052206	1.043962906390397	2.2743301164161305	0.029196924315845744	0.12508380740925637	-3.77039480588476
ENSRNOG00000002169	Pdcl2	ENSG00000163440	PDCL2	3.428591599549437	-0.35449001894126614	2.2743815121315825	0.029193517870717476	0.12508380740925637	-3.8195435755418883
ENSRNOG00000014548	Nedd9	ENSG00000111859	NEDD9	1.242832505832049	6.018094725825448	2.2742590678205574	0.029201633917326865	0.12508380740925637	-4.624026639839963
ENSRNOG00000049866	Plcxd1	ENSG00000182378	PLCXD1	-2.978094353474976	-2.665842612805013	-2.274526676507667	0.029183898480179018	0.12508380740925637	-3.735784680888856
ENSRNOG00000007316	Idh3b	ENSG00000101365	IDH3B	0.43958528412045084	6.880547206278616	2.274111786667727	0.029211398921723544	0.12508380740925637	-4.760592979048036
ENSRNOG00000060008	Cog7	ENSG00000168434	COG7	0.5433368822680302	5.409510569490025	2.274197917364362	0.02920568794639357	0.12508380740925637	-4.600339352245593
ENSRNOG00000016182	Tgfa	ENSG00000163235	TGFA	3.668921348398208	4.466383089895673	2.2737717395324846	0.029233955852808063	0.1251302341982646	-3.9806948614469664
ENSRNOG00000004307	Tor3a	ENSG00000186283	TOR3A	0.8306083603189744	4.85529427131129	2.2737882306954766	0.029232861555535613	0.1251302341982646	-4.461956249513149
ENSRNOG00000013229	Mthfs	ENSG00000259332	ST20-MTHFS	-0.8197069021337162	5.077282426207094	-2.2735852707938364	0.029246331840180335	0.12513306370954785	-4.6568622536677
ENSRNOG00000013229	Mthfs	ENSG00000136371	MTHFS	-0.8197069021337162	5.077282426207094	-2.2735852707938364	0.029246331840180335	0.12513306370954785	-4.6568622536677
ENSRNOG00000019306	Syt12	ENSG00000173227	SYT12	3.0195546332244296	0.7897120533241978	2.2736432734839696	0.029242481680064106	0.12513306370954785	-3.7127120546494314
ENSRNOG00000004273	Ifitm1	ENSG00000185885	IFITM1	2.9134197368379056	8.870326982304071	2.273293530286872	0.029265704181376254	0.12517575077927445	-4.7185218720432935
ENSRNOG00000004273	Ifitm1	ENSG00000142089	IFITM3	2.9134197368379056	8.870326982304071	2.273293530286872	0.029265704181376254	0.12517575077927445	-4.7185218720432935
ENSRNOG00000004273	Ifitm1	ENSG00000185201	IFITM2	2.9134197368379056	8.870326982304071	2.273293530286872	0.029265704181376254	0.12517575077927445	-4.7185218720432935
ENSRNOG00000016472	Marchf4	ENSG00000144583	MARCHF4	3.3971228282750134	-3.6194892825776623	2.273258551003865	0.029268027671323124	0.12517575077927445	-3.94575145854898
ENSRNOG00000027374	AABR07005985.1	ENSG00000171811	CFAP46	2.6865941084660556	-3.1048892177725556	2.2725794908869417	0.029313166883402075	0.12534371179546008	-3.9649433468536857
ENSRNOG00000059061	Uqcr10	ENSG00000184076	UQCR10	0.49874618450097685	6.26395955236363	2.2717641747652415	0.029367445985022635	0.12550044980556882	-4.745854370505444
ENSRNOG00000017788	Katnal2	ENSG00000167216	KATNAL2	2.5622740910513864	-1.8013631517739377	2.2718489394642125	0.029361798636162676	0.12550044980556882	-3.8096786709625063
ENSRNOG00000058522	Fam214a	ENSG00000047346	FAM214A	1.8978291130952658	5.109397666331832	2.271905747152027	0.029358014435893566	0.12550044980556882	-4.363526305598349
ENSRNOG00000048450	Cyp4f37	ENSG00000186526	CYP4F8	-1.9527185795860516	-0.9134936816355915	-2.2714674080556927	0.02938722540071467	0.12555985924709348	-3.7887818463461915
ENSRNOG00000003020	Slc25a47	ENSG00000140107	SLC25A47	-3.5899751899522467	-3.8541494989874847	-2.2712404756687654	0.029402358443868935	0.12559939680791282	-3.7582888475364973
ENSRNOG00000060775	Lmo7	ENSG00000136153	LMO7	2.538708989082914	6.757055034530131	2.2708273204151324	0.029429927761526073	0.12566053030743762	-4.477497127664012
ENSRNOG00000003800	Rgs9	ENSG00000108370	RGS9	-2.1952546972415217	1.4055073420083244	-2.270917902127704	0.029423881376034536	0.12566053030743762	-4.069187877068791
ENSRNOG00000014654	LOC691807	ENSG00000164096	C4orf3	0.7899858057611979	7.44034665677489	2.270761589416359	0.029434316044488974	0.12566053030743762	-4.7879683290768575
ENSRNOG00000039656	Abca17			2.786036483156288	1.7190532001788867	2.2704434365886983	0.029455564621364092	0.12570100419620475	-3.7563901077362862
ENSRNOG00000006741	Podnl1	ENSG00000132000	PODNL1	3.1068455225782188	0.7846165769355123	2.270444792683505	0.029455474022216436	0.12570100419620475	-3.740825144054347
ENSRNOG00000008362	Zfp775			-0.7846853475540883	3.708650071477389	-2.2701509826512116	0.029475108977900392	0.12575928761631439	-4.376353585797465
ENSRNOG00000010259	Esrrb	ENSG00000119715	ESRRB	-3.9135579710832475	-4.888353904413751	-2.269262532631271	0.02953455444534813	0.125987756912135	-3.7244530587132227
ENSRNOG00000014237	Zfp503	ENSG00000165655	ZNF503	1.698273309120343	5.603262210237594	2.268824841592849	0.0295638795259035	0.1260876738494463	-4.41326682387022
ENSRNOG00000005263	Scaf11	ENSG00000139218	SCAF11	-0.5371308451044223	6.962498670311487	-2.268469935577892	0.029587677226764388	0.1261388043495046	-4.801625385498778
ENSRNOG00000019926	Ramp1	ENSG00000132329	RAMP1	2.5410451587459693	4.444328925949962	2.2684863332412393	0.029586577327015556	0.1261388043495046	-4.182685720678489
ENSRNOG00000009131	Zc3h12a	ENSG00000163874	ZC3H12A	3.3579455629199275	4.813066462000897	2.268251504647735	0.029602332333415356	0.12617610248179414	-4.256242851764092
ENSRNOG00000025970	AABR07068127.1			-1.3132188447533202	1.4207544620879289	-2.2675361565227763	0.02965037251817918	0.1263304563434108	-4.089737410233871
ENSRNOG00000007377	Slit3	ENSG00000184347	SLIT3	-2.368631788043239	4.036453965958584	-2.267542692618056	0.029649933261340855	0.1263304563434108	-4.467631901583982
ENSRNOG00000027938	Jcad	ENSG00000165757	JCAD	-1.5587047649812975	3.8803637440555265	-2.267130954579699	0.0296776154262647	0.1264213157230893	-4.394093099669659
ENSRNOG00000019616	Prss8	ENSG00000052344	PRSS8	1.263434995578077	6.752492456152773	2.2669143252486905	0.029692189256517957	0.1264581816361629	-4.704235693182748
ENSRNOG00000012985	Pfdn5	ENSG00000123349	PFDN5	0.6053585487115045	6.833966335823977	2.2662956781271606	0.029733844354258156	0.12658511696692246	-4.76522719594316
ENSRNOG00000000718	Cggbp1	ENSG00000163320	CGGBP1	0.6266134480581647	6.993654157932955	2.2663089946951294	0.02973294716387582	0.12658511696692246	-4.779934868921708
ENSRNOG00000002272	Lnx1	ENSG00000072201	LNX1	2.1110591653592534	4.99406442726589	2.2660218305810065	0.029752299942322785	0.12662904301699618	-4.213679263588306
ENSRNOG00000019222	Tfdp1	ENSG00000198176	TFDP1	0.7830673336422036	6.600522909734977	2.265966691287006	0.029756017223485504	0.12662904301699618	-4.771605916342321
ENSRNOG00000001152	Glp1r	ENSG00000112164	GLP1R	1.3659464296943113	0.664925463157445	2.265001824698825	0.02982113230800548	0.12688087024415876	-3.762804886419891
ENSRNOG00000007740	Tacstd2	ENSG00000184292	TACSTD2	3.735591297871771	6.81771457624426	2.26472595091981	0.029839773431382628	0.12693490239239885	-4.533044405399712
ENSRNOG00000000517	Kctd20	ENSG00000112078	KCTD20	-0.847202276383483	3.7126094050917033	-2.2637471549034007	0.029905996195845847	0.12718076581873472	-4.466376327593451
ENSRNOG00000004200	Sybu	ENSG00000147642	SYBU	2.9648162560571816	2.0441655887159467	2.263695754028589	0.02990947748318697	0.12718076581873472	-3.7601133206283714
ENSRNOG00000005081	Fbxl20	ENSG00000108306	FBXL20	0.8525029506300665	4.622440767887851	2.2633377809705713	0.029933732423967827	0.12725857229317905	-4.444664009904857
ENSRNOG00000017438	AABR07007068.1	ENSG00000151892	GFRA1	-3.2021566114396354	-1.3753208271625925	-2.2631823360361567	0.029944270293390175	0.1272780434297044	-3.7829286969727676
ENSRNOG00000016768	Oprl1	ENSG00000125510	OPRL1	-2.226002579652009	-5.573669685942536	-2.262699183065162	0.029977045273784555	0.1273920068000516	-3.8682473854054074
ENSRNOG00000004328	Deptor	ENSG00000155792	DEPTOR	3.2818531974287777	3.428396610685596	2.2624157286434676	0.02999628854684319	0.1274124702966338	-3.834386136226016
ENSRNOG00000001816	Rfc4	ENSG00000163918	RFC4	-1.0153197802828249	4.501372912712954	-2.262321601653642	0.030002681128715583	0.1274124702966338	-4.672341423317086
ENSRNOG00000001865	Serpind1	ENSG00000099937	SERPIND1	-2.836741628901645	-4.8290764740756	-2.262425453421196	0.029995628163610056	0.1274124702966338	-3.794347855670308
ENSRNOG00000056310	AC128084.1			-1.6099204804531873	-5.812245092486488	-2.2622769025496683	0.03000571727109323	0.1274124702966338	-3.912670542755825
ENSRNOG00000006079	Psd4	ENSG00000125637	PSD4	0.8917593466582829	4.816162690781091	2.261923338002705	0.030029742501536068	0.12748914726953797	-4.538434235137721
ENSRNOG00000015599	Mall	ENSG00000144063	MALL	3.9947846375541367	4.979095375978067	2.2616572490573774	0.030047835008931593	0.1275406118211416	-4.07303742853732
ENSRNOG00000005872	Tcf7	ENSG00000081059	TCF7	2.6755157154835647	4.73565337391405	2.2615206783853488	0.030057124818366296	0.1275546995420658	-4.181979498687095
ENSRNOG00000024027	Lemd3	ENSG00000174106	LEMD3	-0.48691550866819533	4.770800229920328	-2.261245318945132	0.030075863146542516	0.12760887078442656	-4.648334527807112
ENSRNOG00000032238	Plcd1	ENSG00000187091	PLCD1	-1.3641121912172167	4.743558902728985	-2.261035977615291	0.030090115920738854	0.12764399253668468	-4.746616994892955
ENSRNOG00000018870	Hapln2	ENSG00000132702	HAPLN2	2.6041909979280877	-2.1215774139888715	2.2606722065988234	0.030114897273757858	0.12769840223487278	-3.9899608981809744
ENSRNOG00000049772	Gemin7	ENSG00000142252	GEMIN7	-0.5620154056577462	4.035902541254139	-2.2607260997134078	0.030111224732317334	0.12769840223487278	-4.556023277576168
ENSRNOG00000020020	Wbp1l	ENSG00000166272	WBP1L	-0.4593577950739407	7.178577771979142	-2.260252359449725	0.030143521471455912	0.12776905737990332	-4.822886349526078
ENSRNOG00000042474	AABR07033979.1	ENSG00000150776	NKAPD1	-3.2414540944787342	-3.943146379205436	-2.260270013351006	0.030142317378684082	0.12776905737990332	-3.7292903291384896
ENSRNOG00000029549	Eci3	ENSG00000198721	ECI2	0.6239030259237355	6.676063635518593	2.2598471021045716	0.03017117410040097	0.12786089908884468	-4.773645400114704
ENSRNOG00000012759	Col19a1	ENSG00000082293	COL19A1	-3.604244362009432	-4.568577467399301	-2.2596520180927047	0.030184493712920573	0.1278666149492608	-3.743801949997667
ENSRNOG00000009892	Adamts15	ENSG00000166106	ADAMTS15	-1.6626932400816563	4.4705144861526245	-2.259715304962511	0.030180172142778752	0.1278666149492608	-4.610669802870771
ENSRNOG00000013852	Med20	ENSG00000124641	MED20	0.4934746000845509	5.125486200020747	2.258948389610209	0.03023257865478302	0.12804492026211928	-4.573671390449954
ENSRNOG00000012685	Adck1	ENSG00000063761	ADCK1	-0.6988081848558236	2.8615373223423894	-2.258528734737503	0.030261289930078615	0.12813020512443032	-4.309069894501594
ENSRNOG00000007235	Atp5mc1			0.7145995347243383	6.458500453404872	2.2584787590075512	0.030264710717496396	0.12813020512443032	-4.7814160725409325
ENSRNOG00000061764	AABR07021812.1			-3.2713751018033674	-3.4709037561371168	-2.2583247076992556	0.030275257552273848	0.1281494604892463	-3.7606834059526744
ENSRNOG00000011560	Mtmr9	ENSG00000104643	MTMR9	-0.7002923635439551	5.983504108068682	-2.2579379517777385	0.030301750590967656	0.12823619213051546	-4.7887555656953005
ENSRNOG00000055142	Ect2l	ENSG00000203734	ECT2L	-2.964365695782151	-2.0611863862271407	-2.257147640766748	0.03035595203915949	0.1284353843811498	-3.7826884696287983
ENSRNOG00000028254	Tmem141	ENSG00000244187	TMEM141	0.6412136706000466	4.340604311248018	2.2570763864712666	0.0303608430990407	0.1284353843811498	-4.400032455109675
ENSRNOG00000017548	Fam53a	ENSG00000174137	FAM53A	-0.5661421035142471	4.3013975915982785	-2.2565610439375217	0.030396238433510386	0.1285596598010458	-4.6228805662619035
ENSRNOG00000027992	Dscam	ENSG00000171587	DSCAM	2.4527613111750166	-0.933792124510203	2.256025606195211	0.030433053133541207	0.1286413092446557	-3.780856298042858
ENSRNOG00000049287	MGC94199	ENSG00000156172	C8orf37	-3.5961482065727584	2.4281434992044817	-2.256181363789842	0.03042233970425746	0.1286413092446557	-4.200866332942353
ENSRNOG00000019074	Alox12e			3.7444872353853262	-0.3595126233745387	2.2560175343140925	0.03043360843151664	0.1286413092446557	-3.8554520624842246
ENSRNOG00000053311	AABR07065139.2	ENSG00000119392	GLE1	-2.634084999197074	-5.217647917070909	-2.2558330773929613	0.03044630045801268	0.12866949884955983	-3.8530710234813843
ENSRNOG00000011211	Pex5l	ENSG00000114757	PEX5L	-4.165452206265439	-4.853013857351423	-2.25542976561853	0.03047406787131304	0.12876137498711637	-3.748664506115769
ENSRNOG00000010752	Tmem41b	ENSG00000166471	TMEM41B	-0.6952159047094275	5.110328524061511	-2.2553106058506516	0.030482276184614247	0.12877058851728576	-4.710307532980508
ENSRNOG00000049495	Krt71	ENSG00000139648	KRT71	4.208920281121135	-3.2097033360124296	2.254905596175401	0.03051019006236028	0.12884913883061383	-3.8892837155105817
ENSRNOG00000021569	Tiam1	ENSG00000156299	TIAM1	3.622514293915952	4.869179702361508	2.2548658122542675	0.030512933265181643	0.12884913883061383	-4.061807440944342
ENSRNOG00000019995	Dnajc18	ENSG00000170464	DNAJC18	-0.8383675548742158	3.5772685781293565	-2.253828911051171	0.03058450822660377	0.12912155245248622	-4.409339095513969
ENSRNOG00000008815	Fbxo46	ENSG00000177051	FBXO46	-0.45525254377452207	4.439128915004074	-2.253581327940803	0.030601620562043616	0.12912155245248622	-4.604558056649416
ENSRNOG00000058436	LOC108348215	ENSG00000182903	ZNF721	-0.680922763892533	3.4998459385014864	-2.2537428186293136	0.030590457750538827	0.12912155245248622	-4.332250473004034
ENSRNOG00000017503	Ppargc1b	ENSG00000155846	PPARGC1B	1.9074379759100177	1.7140225783336582	2.2535902391016664	0.03060100449575627	0.12912155245248622	-3.8256841521835425
ENSRNOG00000029871	Slc8a3	ENSG00000100678	SLC8A3	2.569489811036176	-1.7906410528491248	2.253352788894318	0.030617424231127538	0.12916272390394504	-3.893981104889429
ENSRNOG00000018604	Tufm	ENSG00000178952	TUFM	0.6331798028179225	6.6691045937029205	2.2532499340062504	0.030624539119344228	0.129167231827552	-4.797962356249588
ENSRNOG00000019394	Mpv17l2	ENSG00000254858	MPV17L2	0.5344599582983429	5.102526857047057	2.253101362503731	0.03063481902540126	0.12918508465054226	-4.642801598178068
ENSRNOG00000033697	Casp4			1.8684953028819562	3.592976856256361	2.2524388422969333	0.03068069752137586	0.1293530177914254	-4.046154627341266
ENSRNOG00000005783	Dlg5	ENSG00000151208	DLG5	-0.9830725150011279	5.660645339177276	-2.2522730131867332	0.030692190555833148	0.12937594057700544	-4.796809824242158
ENSRNOG00000012929	Wsb1	ENSG00000109046	WSB1	-0.6327582152661897	6.714681726257011	-2.251956028940752	0.03071417035468791	0.12944305016516036	-4.836344069356305
ENSRNOG00000025069	Ly9	ENSG00000122224	LY9	2.386038885395691	-2.1559325875652804	2.250554568394488	0.030811517176009485	0.12982770047950506	-3.8376004154200585
ENSRNOG00000019724	Ganab	ENSG00000089597	GANAB	-0.6546883867315838	8.227673014497912	-2.249852630238723	0.030860378270088987	0.13000005979736892	-4.852704908403002
ENSRNOG00000027590	Jakmip3	ENSG00000188385	JAKMIP3	-3.5073890450841922	-4.174903103554753	-2.2497921260571654	0.030864593141986384	0.13000005979736892	-3.7864570453507618
ENSRNOG00000050843	Mmut	ENSG00000146085	MMUT	0.8077422564270424	5.697866976706904	2.249257245953003	0.030901876650236918	0.13013143916400774	-4.637729160235958
ENSRNOG00000050834	Fam102a	ENSG00000167106	FAM102A	-0.7500055116826063	5.912669278268639	-2.247802933738197	0.031003452621513616	0.13050773563613702	-4.813189784728635
ENSRNOG00000009548	Fpgt	ENSG00000254685	FPGT	0.5158104911858392	4.558034584209633	2.247858379349741	0.03099957456571548	0.13050773563613702	-4.478325570084028
ENSRNOG00000014259	Mycl	ENSG00000116990	MYCL	2.286310941123467	3.859927617778426	2.2471241240462154	0.03105096611836169	0.13068199156551633	-4.215710491703213
ENSRNOG00000059116	AABR07035818.1			1.036134255750147	4.476827887061668	2.2469872591775633	0.03106055391114553	0.13069659507658105	-4.374114880344694
ENSRNOG00000048574	RGD1563378			-3.537577245773606	-5.19212856171088	-2.246405014080652	0.03110137154693988	0.13083377049820438	-3.7728760107368626
ENSRNOG00000007447	Pla2g4b	ENSG00000168970	JMJD7-PLA2G4B	-1.2340834402541305	3.810922207321574	-2.2463475469747136	0.031105402816101677	0.13083377049820438	-4.565386885668564
ENSRNOG00000007447	Pla2g4b	ENSG00000243708	PLA2G4B	-1.2340834402541305	3.810922207321574	-2.2463475469747136	0.031105402816101677	0.13083377049820438	-4.565386885668564
ENSRNOG00000052600	Mboat7l1	ENSG00000125505	MBOAT7	-0.5499687284099934	5.463411169646818	-2.246082841920991	0.031123977693381655	0.1308861290282898	-4.794044482720249
ENSRNOG00000023008	Fam131c	ENSG00000185519	FAM131C	2.2811145652340143	1.094759779750841	2.245897351038345	0.031136999871984563	0.1309151206977379	-3.7907557233876013
ENSRNOG00000017941	Optn	ENSG00000123240	OPTN	-0.8743434795760185	5.663573967010995	-2.2454695255533896	0.03116705347798367	0.13101569528732096	-4.785335884828557
ENSRNOG00000059698	Gpr141	ENSG00000187037	GPR141	2.628147229821425	-4.006682144470126	2.244605030130454	0.03122786124723989	0.13107214530944725	-4.020887176190993
ENSRNOG00000023428	Pik3r5	ENSG00000141506	PIK3R5	1.8620084419416414	2.5444121484419404	2.244732878879432	0.03121886180454935	0.13107214530944725	-4.010909087764613
ENSRNOG00000015386	LOC100912849	ENSG00000287363	AL096814.2	2.4912247697687193	-1.9543789729989243	2.2446579373524513	0.031224136756245777	0.13107214530944725	-3.82554184922223
ENSRNOG00000015386	LOC100912849	ENSG00000214732	AL096814.1	2.4912247697687193	-1.9543789729989243	2.2446579373524513	0.031224136756245777	0.13107214530944725	-3.82554184922223
ENSRNOG00000010821	Ankrd54	ENSG00000100124	ANKRD54	1.3407070059970554	4.344882289611376	2.245125722593263	0.031191223539212234	0.13107214530944725	-4.318205456321648
ENSRNOG00000047551	LOC100911615	ENSG00000177666	PNPLA2	6.864914589990681	1.3375407966781379	2.2448807962996913	0.031208452598178577	0.13107214530944725	-3.956075788383757
ENSRNOG00000020872	Cd5	ENSG00000110448	CD5	-3.3670474782329496	-2.110005908944118	-2.2447469869941554	0.031217868857908414	0.13107214530944725	-3.918382375112284
ENSRNOG00000048966	1700092M07Rik	ENSG00000283268	TEX54	-2.3601990823502947	-2.298600214924507	-2.2446144925803346	0.031227195093303874	0.13107214530944725	-3.8251532290977672
ENSRNOG00000016749	Klhl10	ENSG00000161594	KLHL10	-2.4955048534337005	-2.227533290839244	-2.244580814847011	0.03122956605463121	0.13107214530944725	-3.78933591422075
ENSRNOG00000049025	Rps6			-6.556935821194361	-3.8917504221718433	-2.2443772175190397	0.031243903033926417	0.13110656069804952	-3.91810647897708
ENSRNOG00000008902	Pon1	ENSG00000005421	PON1	1.6786771404944982	-5.425747374083641	2.2440859429676503	0.03126442433772501	0.13114115396167667	-4.044894644247666
ENSRNOG00000036685	Npb	ENSG00000183979	NPB	-2.9232396522153876	-0.2210894390962289	-2.2441568155220155	0.0312594300098665	0.13114115396167667	-3.8578886607219456
ENSRNOG00000015602	Cdh2	ENSG00000170558	CDH2	-1.6154663313433524	2.1266573217393034	-2.243953209297428	0.031273779886464646	0.13115464462397805	-4.205848543213687
ENSRNOG00000009596	LOC103689945	ENSG00000214655	ZSWIM8	-3.691808654745194	2.2765676037296383	-2.2437188770647722	0.03129030258567625	0.13119818138131537	-4.271244942985961
ENSRNOG00000001990	Ugt2b10			-3.680810976047602	-4.328901626670132	-2.2435863343025098	0.03129965159708228	0.13121162815315318	-3.7691474481374017
ENSRNOG00000000455	Tap2	ENSG00000250264	AL669918.1	1.1707945365847863	5.869549454908794	2.243425088449533	0.031311028574938574	0.1312335694421057	-4.6133486375652115
ENSRNOG00000000455	Tap2	ENSG00000204267	TAP2	1.1707945365847863	5.869549454908794	2.243425088449533	0.031311028574938574	0.1312335694421057	-4.6133486375652115
ENSRNOG00000018967	Wdr59	ENSG00000103091	WDR59	-0.6986958380272883	4.6116146141170224	-2.243022014654277	0.031339484328998586	0.13132707016877143	-4.631350374916416
ENSRNOG00000060348	Zdhhc23	ENSG00000184307	ZDHHC23	2.545243035984692	3.676021474395051	2.2426339866216956	0.03136689976084643	0.13141617564051036	-3.997209979640367
ENSRNOG00000022335	Rad21l1	ENSG00000244588	RAD21L1	-4.102416388558296	-4.307651043722068	-2.242426990622339	0.03138153347239671	0.1314517057981982	-3.797583525713294
ENSRNOG00000024135	Zmat1	ENSG00000166432	ZMAT1	1.4598933503741944	2.9945821590358843	2.241752018130701	0.03142929352490434	0.13162595521908085	-3.9907112041167023
ENSRNOG00000049768	Adcy9	ENSG00000162104	ADCY9	-1.1992240121702138	2.8355350576647673	-2.2415883128667113	0.03144088686273444	0.13164869973512267	-4.310393062210453
ENSRNOG00000010450	Elovl7	ENSG00000164181	ELOVL7	2.7422718644030217	3.140609850674288	2.2412850444334467	0.03146237394591903	0.13171072558959948	-3.9553384377283556
ENSRNOG00000020251	Art1	ENSG00000129744	ART1	-2.98986181480569	-5.4347645362044705	-2.241205233537325	0.03146803086688741	0.13171072558959948	-3.8607423899844244
ENSRNOG00000046881	Pglyrp3	ENSG00000159527	PGLYRP3	2.1235312027294473	-5.4551660162530595	2.2411013211838395	0.031475397440221965	0.1317157523046938	-4.03879700762166
ENSRNOG00000024420	Eme1	ENSG00000154920	EME1	-1.4409283632166905	0.929132949007004	-2.240779526381311	0.03149821996451968	0.13178544322405678	-4.260030832596274
ENSRNOG00000006514	Vezt	ENSG00000028203	VEZT	-0.5956548128140859	4.8282977473370945	-2.239820314960093	0.03156633760550148	0.13202546850096014	-4.703308975315771
ENSRNOG00000012073	Abhd14b	ENSG00000114779	ABHD14B	-0.9514354629705934	5.512532214287324	-2.2397976471464385	0.031567948935210616	0.13202546850096014	-4.754557669797615
ENSRNOG00000030344	Krt31	ENSG00000006059	KRT33A	2.5799904416445427	-3.8260002981253614	2.2389860974274813	0.031625686022834165	0.132189303562083	-4.033249306346525
ENSRNOG00000006444	Fkbp4	ENSG00000004478	FKBP4	0.8529803417796851	8.265893406943897	2.239148950589826	0.03161409238765047	0.132189303562083	-4.866422240497423
ENSRNOG00000028155	Dnaaf2	ENSG00000165506	DNAAF2	0.4816929843770428	4.31300420372217	2.2389874434374013	0.031625590183821876	0.132189303562083	-4.483943298587498
ENSRNOG00000012216	Tgfbi	ENSG00000120708	TGFBI	2.159525883975488	6.463978178127894	2.238694128208935	0.031646481046544585	0.13225034714345302	-4.588801033845231
ENSRNOG00000018559	Tex44	ENSG00000177673	TEX44	1.4184311206586973	-5.727275823346111	2.238180487058171	0.031683093975001624	0.13237745679404647	-4.063091106154571
