ensembl_gene_id	external_gene_name	hsapiens_homolog_ensembl_gene	hsapiens_homolog_associated_gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSRNOG00000023410	Apol9a	ENSG00000128335	APOL2	1783.1112768864823	-2.512584214003018	0.8981039586308718	-2.7976540909956182	0.005147520723255519	0.026880669161945512
ENSRNOG00000009863	Prrt3	ENSG00000163704	PRRT3	42.432957205880555	1.337832582295192	0.478351377784662	2.7967570376633053	0.005161833386804015	0.026947608913975116
ENSRNOG00000000889	AABR07011057.1	ENSG00000017797	RALBP1	38.32898376299259	2.2791791273280286	0.8153861777636127	2.79521432847833	0.005186531743583546	0.027068713269391326
ENSRNOG00000032447	Zfp641	ENSG00000167528	ZNF641	89.96229972845468	-1.396371542138762	0.4996460843220657	-2.794721275627326	0.0051944478746142435	0.027102185801104167
ENSRNOG00000002041	Boc	ENSG00000144857	BOC	1194.4630055443636	-1.611248877066445	0.5765889408212879	-2.794449846317547	0.005198810422114565	0.027117103407657724
ENSRNOG00000000525	Pi16	ENSG00000164530	PI16	1556.1676366338459	2.546755211396943	0.9113944400723941	2.7943501731200473	0.005200413250408343	0.02711762179751815
ENSRNOG00000004162	Pfkfb2	ENSG00000123836	PFKFB2	752.289642582144	0.9273768005416206	0.33194628538657855	2.7937556206167953	0.005209983430078183	0.027159673736508724
ENSRNOG00000037341	LOC108350059			4.737853523822068	-16.275986142632604	5.826398013628137	-2.7934902669818533	0.005214259812822728	0.02717411275466153
ENSRNOG00000056721	Fancm	ENSG00000187790	FANCM	446.0288067686554	1.0970934065882758	0.3928522119634702	2.7926364499897236	0.005228041273607618	0.02723806483306199
ENSRNOG00000011039	Gch1	ENSG00000131979	GCH1	328.5425853056468	-2.265859546456492	0.81139837007682	-2.792536477787069	0.005229657075312073	0.02723861526635976
ENSRNOG00000007089	Lgmn	ENSG00000100600	LGMN	7706.256756800735	1.7375222208880339	0.6223004419016523	2.7920954315546345	0.005236790876458584	0.027260479513322892
ENSRNOG00000003981	Zfp18	ENSG00000154957	ZNF18	703.6053663840037	0.5299201818634018	0.18979336916916908	2.7920900723937647	0.005236877613442581	0.027260479513322892
ENSRNOG00000016015	Dcp1a	ENSG00000272886	DCP1A	1493.368768877923	0.3946994559066137	0.1414058474879633	2.791252716336297	0.0052504460144774286	0.027320557166218985
ENSRNOG00000026644	Glipr1	ENSG00000139278	GLIPR1	847.316929044794	-1.2481709863177846	0.4471822284997973	-2.791190943578274	0.0052514482283795095	0.027320557166218985
ENSRNOG00000026650	Tmprss4	ENSG00000137648	TMPRSS4	1411.734809976722	-4.557359793127008	1.6328247858010245	-2.7910893028802697	0.005253097644043865	0.027321257844757554
ENSRNOG00000002169	Pdcl2	ENSG00000163440	PDCL2	70.2690470270786	-4.351043252551249	1.5594476817898095	-2.790118131797451	0.005268881332106681	0.027394597929766305
ENSRNOG00000012559	Man1b1	ENSG00000177239	MAN1B1	4080.534840960044	0.3734306297661116	0.13384443085197517	2.79003487398819	0.005270236448205859	0.027394597929766305
ENSRNOG00000060939	Gstm6l	ENSG00000134184	GSTM1	2172.755092886726	-4.955901848650056	1.7769819445539747	-2.788943277582933	0.0052880325748224585	0.02746689182583351
ENSRNOG00000003959	Rgs18	ENSG00000150681	RGS18	64.1582484814521	-1.9391459703049014	0.6953313797167919	-2.7888083680254936	0.005290235748902013	0.02746689182583351
ENSRNOG00000017944	Tbx10			88.00913799496355	-2.772583699746127	0.994137785894815	-2.7889330222475626	0.005288200023017223	0.02746689182583351
ENSRNOG00000018366	RGD1310819	ENSG00000196872	CRACDL	1414.2024662521499	-1.7516375030969427	0.6280952027244698	-2.7888089186144343	0.005290226755687685	0.02746689182583351
ENSRNOG00000001311	Rab36	ENSG00000100228	RAB36	48.50611741500277	-2.3715933707795718	0.8504695202805892	-2.7885695068732494	0.005294138563945178	0.027479245259821348
ENSRNOG00000010676	Smarce1	ENSG00000073584	SMARCE1	6039.970117717984	-0.5221890872503132	0.1872932413847491	-2.788082919541132	0.005302097088101031	0.027496815749878754
ENSRNOG00000019308	Arrb2	ENSG00000141480	ARRB2	1065.203875226804	-0.8139964618592034	0.2919517359970004	-2.788119957839766	0.005301490917427423	0.027496815749878754
ENSRNOG00000032463	Rap1a	ENSG00000116473	RAP1A	3159.5457828900862	-0.5152140136065065	0.18478458642183995	-2.788187172875652	0.005300391032605005	0.027496815749878754
ENSRNOG00000007764	Frmd4b	ENSG00000114541	FRMD4B	1038.1357349257069	1.1271666097219268	0.4043116415423863	2.787865828997554	0.005305651261871558	0.027507338835980825
ENSRNOG00000009570	Pdxp	ENSG00000241360	PDXP	227.6378509508681	1.0351467228104583	0.3713716578010314	2.787360588957641	0.005313931309005133	0.027542350293254476
ENSRNOG00000042492	Cop1	ENSG00000143207	COP1	2912.9889752151903	-0.43946927526327945	0.15767647348209593	-2.78715819524706	0.005317251479256686	0.02755164174988591
ENSRNOG00000001344	Aldh2	ENSG00000111275	ALDH2	34493.3713622904	-1.5282476240092435	0.5483458280705439	-2.787014226745675	0.00531961435264227	0.02755596900591862
ENSRNOG00000001344	Aldh2	ENSG00000257767	AC002996.1	34493.3713622904	-1.5282476240092435	0.5483458280705439	-2.787014226745675	0.00531961435264227	0.02755596900591862
ENSRNOG00000010502	Fbxo8	ENSG00000164117	FBXO8	866.186852071757	-0.557282293201171	0.19996900157715908	-2.786843404757115	0.005322419187197825	0.027562582509183798
ENSRNOG00000018851	Ppp2r2b	ENSG00000156475	PPP2R2B	1215.633889942572	-3.0862903392650547	1.1075534154337756	-2.786583740574086	0.0053266853363855135	0.0275767575810521
ENSRNOG00000053991	P3h1	ENSG00000117385	P3H1	1463.253360739244	1.3966698054613085	0.5014988535318934	2.7849910236584132	0.005352920490767738	0.02770462751563205
ENSRNOG00000016448	Eef2k	ENSG00000103319	EEF2K	3589.0689584296133	-1.0381983299961512	0.37301850709464734	-2.7832354434165527	0.0053819734681348945	0.027847003856784017
ENSRNOG00000056490	AABR07013566.1			404.26549294868863	1.3062213705340635	0.46936118601075383	2.782976968411137	0.005386262957032948	0.027861205895039654
ENSRNOG00000057649	Psmd10	ENSG00000101843	PSMD10	290.6252124097783	-0.9149401528701393	0.3289439092915861	-2.7814473137397653	0.005411711395633893	0.027976795197205084
ENSRNOG00000040110	Foxn2	ENSG00000170802	FOXN2	1910.356553258463	1.009544020266582	0.3629507234425351	2.781490585529636	0.0054109900055039845	0.027976795197205084
ENSRNOG00000038896	Upk3bl1	ENSG00000205236	AC105052.1	2765.7133429219075	-3.8744363984272607	1.3930196125063903	-2.781322218038396	0.005413797372150951	0.027979559656586446
ENSRNOG00000038896	Upk3bl1	ENSG00000284981	UPK3BL2	2765.7133429219075	-3.8744363984272607	1.3930196125063903	-2.781322218038396	0.005413797372150951	0.027979559656586446
ENSRNOG00000038896	Upk3bl1	ENSG00000168255	POLR2J3	2765.7133429219075	-3.8744363984272607	1.3930196125063903	-2.781322218038396	0.005413797372150951	0.027979559656586446
ENSRNOG00000038896	Upk3bl1	ENSG00000267368	UPK3BL1	2765.7133429219075	-3.8744363984272607	1.3930196125063903	-2.781322218038396	0.005413797372150951	0.027979559656586446
ENSRNOG00000000975	Mcoln1	ENSG00000090674	MCOLN1	1160.7416209565097	0.8524589637137411	0.30651122202074776	2.781167221525214	0.005416382952992144	0.027984903845064253
ENSRNOG00000013634	Myd88	ENSG00000172936	MYD88	1735.1268881611727	-0.7363186640390852	0.2648475609174959	-2.780160260824376	0.005433207776355502	0.02806379400404473
ENSRNOG00000024204	Ifne	ENSG00000184995	IFNE	69.7634497908587	-5.228293756251476	1.88066292231667	-2.780027028879301	0.005435437415764732	0.02806513427232191
ENSRNOG00000010603	Gzma	ENSG00000145649	GZMA	34.297362457230086	-4.100822922626092	1.475138010173915	-2.7799588203564864	0.005436579206491809	0.02806513427232191
ENSRNOG00000002794	Selp	ENSG00000174175	SELP	695.4620381877314	-2.41022178700113	0.8671087085270722	-2.779607404814664	0.005442465232147292	0.02808547314710293
ENSRNOG00000021156	Vegfb	ENSG00000173511	VEGFB	940.9886473706943	1.2944156900890054	0.46571015968302026	2.77944481814619	0.0054451904194388724	0.02808547314710293
ENSRNOG00000049410	Chrm3	ENSG00000133019	CHRM3	534.821658278658	-3.4934536504574822	1.2568586157163788	-2.7795120364165213	0.005444063594853806	0.02808547314710293
ENSRNOG00000025185	Nup188	ENSG00000095319	NUP188	1972.0075602872596	0.8078860066740595	0.290687208687926	2.7792279210379163	0.00544882784591135	0.028096200073385657
ENSRNOG00000017311	Me3	ENSG00000151376	ME3	506.6736823388922	-2.2340709431599772	0.8039384729431661	-2.7789078621666032	0.005454199331169751	0.028115859770308317
ENSRNOG00000012346	Epb41l2	ENSG00000079819	EPB41L2	1781.0872099752173	1.3142340614563903	0.47297145891597825	2.778675196318473	0.005458107116403169	0.028127965159589697
ENSRNOG00000010959	Klhl25	ENSG00000183655	KLHL25	542.9227551674502	0.8801032581345513	0.3167633289197966	2.7784253345733414	0.005462306533047552	0.028141566105849388
ENSRNOG00000028121	Otop2	ENSG00000183034	OTOP2	11.37038990466913	-7.112157123727889	2.5602034555351443	-2.777965598144729	0.005470040926197465	0.02816726224656971
ENSRNOG00000058805	Aida	ENSG00000186063	AIDA	2953.1846023303065	-0.7679791097516401	0.2764560128164776	-2.7779432320086848	0.005470417455770565	0.02816726224656971
ENSRNOG00000057389	Dusp28	ENSG00000188542	DUSP28	267.90971614188027	-1.132836121375547	0.4078667215929713	-2.7774664158701707	0.005478450131019377	0.02820057220696247
ENSRNOG00000027784	Tsku	ENSG00000182704	TSKU	1045.589242002099	2.662350513985928	0.9587313886849478	2.7769514437591996	0.005487137557492711	0.028229178586564756
ENSRNOG00000004512	Apool	ENSG00000155008	APOOL	739.7374673271	-0.7639373919816043	0.27509095556033825	-2.77703565508188	0.005485716087633429	0.028229178586564756
ENSRNOG00000058004	AABR07004269.6			23.81778653552343	-5.16278222418312	1.8596880876939512	-2.7761549145507884	0.005500599260583768	0.028290364660150964
ENSRNOG00000020539	Muc1	ENSG00000185499	MUC1	2488.00029375293	-2.5023654452114523	0.9014133515026731	-2.7760465729068264	0.005502432584350085	0.02829172648914552
ENSRNOG00000042344	Smim22	ENSG00000267795	SMIM22	1398.724155568354	-1.570233438634949	0.5657448211401936	-2.775515355969718	0.005511429656675091	0.02832183952064063
ENSRNOG00000025295	Mavs	ENSG00000088888	MAVS	1230.5094075212548	-0.6980889935842772	0.2515108060354609	-2.775582507122388	0.005510291603795971	0.02832183952064063
ENSRNOG00000056621	AC099384.2	ENSG00000169139	UBE2V2	430.90415945049824	-1.0770519960539928	0.3881187517983664	-2.7750578684060536	0.005519188633841124	0.02835363297880728
ENSRNOG00000005042	Ranbp17	ENSG00000204764	RANBP17	47.32847294531078	-1.8192120464374275	0.6556061103179349	-2.774855233663402	0.005522628462940827	0.028363225964141148
ENSRNOG00000002364	Rnf112	ENSG00000128482	RNF112	45.19076095074685	-3.382267717041643	1.2189760050325522	-2.7746794876010057	0.005525613409456629	0.028370477957975863
ENSRNOG00000022110	Gcsam	ENSG00000174500	GCSAM	22.36648056772377	-2.667936154925713	0.9616265352912468	-2.7743994752782877	0.005530372266936101	0.02837068389611105
ENSRNOG00000051433	LOC103692167	ENSG00000115289	PCGF1	335.31553707142166	0.8173816304608905	0.29459843988426526	2.774561979289516	0.005527610033170831	0.02837068389611105
ENSRNOG00000013505	Vdac2	ENSG00000165637	VDAC2	11246.22224481927	-0.6627157988209166	0.23886427893625106	-2.7744449767551242	0.0055295987099300125	0.02837068389611105
ENSRNOG00000018330	Fam83f	ENSG00000133477	FAM83F	925.6207418520735	-1.8706810466319859	0.6744424848644752	-2.773670236696146	0.005542783166160214	0.028426266695488138
ENSRNOG00000049238	LOC102552659	ENSG00000141736	ERBB2	569.6301799375352	-2.0152879752564603	0.7267088275431218	-2.773171177884001	0.005551291119863769	0.028445635775279206
ENSRNOG00000002504	Spata17	ENSG00000162814	SPATA17	48.932827079681225	-2.0711594080662636	0.7468469390039126	-2.7732046553322127	0.005550720027850548	0.028445635775279206
ENSRNOG00000010252	Hexa	ENSG00000260729	AC009690.1	6761.103967399553	1.2015752870088614	0.43325838286746104	2.7733457320696266	0.005548313981258705	0.028445635775279206
ENSRNOG00000010252	Hexa	ENSG00000213614	HEXA	6761.103967399553	1.2015752870088614	0.43325838286746104	2.7733457320696266	0.005548313981258705	0.028445635775279206
ENSRNOG00000000860	Vwa7	ENSG00000204396	VWA7	187.68453070688193	-2.224262722016893	0.8023070073091998	-2.772333659999666	0.0055655956098402655	0.028510834426210982
ENSRNOG00000015618	Wnt5a	ENSG00000114251	WNT5A	5209.449061374815	-2.6632229173763684	0.9607523583311052	-2.7720180900753397	0.005570994046594176	0.028528388984779583
ENSRNOG00000049504	AABR07009221.1			830.8279854088787	1.5433700954049847	0.5567816699234914	2.7719484652162896	0.005572185751143675	0.028528388984779583
ENSRNOG00000004160	Prps2	ENSG00000101911	PRPS2	2004.8662781528562	-1.1603783389631013	0.4186383195705798	-2.771791985390551	0.005574864911575845	0.02853400635927739
ENSRNOG00000047877	AABR07064622.1			198.50984982206643	1.2601191651359411	0.45464926741041445	2.7716291556199177	0.0055776540262225975	0.028540183169071486
ENSRNOG00000006331	Elovl5	ENSG00000012660	ELOVL5	2796.912879244273	-1.2400819340453197	0.44760099143488924	-2.770507567621663	0.005596899961436226	0.028630540160075216
ENSRNOG00000014142	Ogfrl1	ENSG00000119900	OGFRL1	1223.1138774559258	-2.6523603824524256	0.9575731332041626	-2.769877610890447	0.005607735988300015	0.028677837828456863
ENSRNOG00000047112	LOC100912537	ENSG00000119977	TCTN3	199.64001253627384	-0.8403127203034377	0.303408461999721	-2.769575755287308	0.005612934978897653	0.028688157612461594
ENSRNOG00000060994	Tctn3	ENSG00000119977	TCTN3	199.64001253627384	-0.8403127203034377	0.303408461999721	-2.769575755287308	0.005612934978897653	0.028688157612461594
ENSRNOG00000019477	Zmynd15	ENSG00000141497	ZMYND15	762.6917557851974	-1.5206478406117667	0.5492245719569252	-2.768717785501827	0.005627735920754107	0.02875565801774556
ENSRNOG00000039601	LOC683469	ENSG00000288607	ELOA3B	2.526826768034888	7.311033976748866	2.641328375718628	2.767938301029969	0.005641213419107167	0.02881635979621523
ENSRNOG00000039601	LOC683469	ENSG00000288631	ELOA3	2.526826768034888	7.311033976748866	2.641328375718628	2.767938301029969	0.005641213419107167	0.02881635979621523
ENSRNOG00000039601	LOC683469	ENSG00000275553	ELOA3C	2.526826768034888	7.311033976748866	2.641328375718628	2.767938301029969	0.005641213419107167	0.02881635979621523
ENSRNOG00000039601	LOC683469	ENSG00000288616	ELOA3D	2.526826768034888	7.311033976748866	2.641328375718628	2.767938301029969	0.005641213419107167	0.02881635979621523
ENSRNOG00000039601	LOC683469	ENSG00000206181	ELOA2	2.526826768034888	7.311033976748866	2.641328375718628	2.767938301029969	0.005641213419107167	0.02881635979621523
ENSRNOG00000001890	Txnrd2	ENSG00000184470	TXNRD2	399.9040920591963	0.8362139069161072	0.3021871522174404	2.767205358599776	0.005653912746598766	0.028873053287203267
ENSRNOG00000010513	Tfpi2	ENSG00000105825	TFPI2	69.77866415549865	-2.6911166877183987	0.972752178342471	-2.7664977243268156	0.0056661980346928735	0.028927600892090396
ENSRNOG00000046975	Sult4a1	ENSG00000130540	SULT4A1	5.379514722679511	-5.811952876775632	2.1010939814138103	-2.766155597126033	0.005672146359785568	0.028949774728764092
ENSRNOG00000026236	Morc3	ENSG00000159256	MORC3	2025.6496019625945	0.8652062785614659	0.31289994821227113	2.765121194505633	0.005690165065709526	0.029033523985913072
ENSRNOG00000007387	Per1	ENSG00000179094	PER1	1779.6712437458473	0.9881150021821985	0.3573770332868847	2.76490907402264	0.005693866456886309	0.029044193801713334
ENSRNOG00000013141	Eno2	ENSG00000111674	ENO2	1675.3408121237248	2.4374168825544245	0.8816084944791531	2.7647384273383504	0.00569684572810919	0.029051175119566147
ENSRNOG00000019262	Trak1	ENSG00000182606	TRAK1	2917.3852663293283	-0.9157226799713387	0.3312405341169319	-2.764524826083264	0.005700576912175082	0.029061985801272457
ENSRNOG00000006950	Padi3	ENSG00000142619	PADI3	31.786579506223873	-3.7758022181342397	1.3663287893563016	-2.7634653148991157	0.005719117041151704	0.029148266197019858
ENSRNOG00000010473	Cand2	ENSG00000144712	CAND2	783.4009622956606	1.3606840692123927	0.49244203488681754	2.7631355018771524	0.005724899447953473	0.029169494729586666
ENSRNOG00000043478	AABR07006142.1	ENSG00000089012	SIRPG	34.19320030173149	-4.095973433530755	1.4826025968023444	-2.7626913930711376	0.005732694061574615	0.029200960968263582
ENSRNOG00000043478	AABR07006142.1	ENSG00000101307	SIRPB1	34.19320030173149	-4.095973433530755	1.4826025968023444	-2.7626913930711376	0.005732694061574615	0.029200960968263582
ENSRNOG00000043478	AABR07006142.1	ENSG00000260861	AL049634.2	34.19320030173149	-4.095973433530755	1.4826025968023444	-2.7626913930711376	0.005732694061574615	0.029200960968263582
ENSRNOG00000043478	AABR07006142.1	ENSG00000198053	SIRPA	34.19320030173149	-4.095973433530755	1.4826025968023444	-2.7626913930711376	0.005732694061574615	0.029200960968263582
ENSRNOG00000056819	Susd1	ENSG00000106868	SUSD1	367.3772131111248	1.6811633786073081	0.6087138382776535	2.7618287492266225	0.005747861795656659	0.029266037638052456
ENSRNOG00000001959	Mx1	ENSG00000157601	MX1	2070.8444551979082	-2.55210660290565	0.9240802438800763	-2.7617802888954013	0.005748714938826848	0.029266037638052456
ENSRNOG00000024128	Aco2	ENSG00000100412	ACO2	8480.84991796196	0.4673311600804032	0.16923545900348358	2.7614257841247296	0.005754959462202865	0.029289560897221522
ENSRNOG00000000127	Kpna6	ENSG00000025800	KPNA6	2094.5204979187483	0.7810168476334877	0.2829117956455672	2.7606372715966505	0.005768870874958313	0.02934615384760485
ENSRNOG00000015736	Dhrs3	ENSG00000162496	DHRS3	2826.8946781502364	-1.7228460235565806	0.6240813939111953	-2.760611100355502	0.00576933312322486	0.02934615384760485
ENSRNOG00000011977	Sema5a	ENSG00000112902	SEMA5A	2748.7978926763617	1.7229734768033573	0.6245328225198076	2.7588197364097895	0.005801052492938633	0.029493202790500786
ENSRNOG00000020157	Wnt8a	ENSG00000061492	WNT8A	19.561558105034017	-3.5602899084264528	1.2905241014396345	-2.758793814431515	0.005801512640721671	0.029493202790500786
ENSRNOG00000052600	Mboat7l1	ENSG00000125505	MBOAT7	1583.8701172796113	0.6503169005263353	0.23574656330590205	2.7585424423875544	0.005805976518440421	0.029499267172707008
ENSRNOG00000024998	Trps1	ENSG00000104447	TRPS1	412.2034882797666	-1.6833933379471988	0.6102355738299026	-2.758595876969357	0.005805027365297604	0.029499267172707008
ENSRNOG00000013135	Ptpn12	ENSG00000127947	PTPN12	2756.2917928397874	-0.6434307892691474	0.2333037928071044	-2.757909683024897	0.00581722680327752	0.029548104717182944
ENSRNOG00000042787	Fam229a	ENSG00000225828	FAM229A	40.55315654343213	-3.1129073808281285	1.1287876226109326	-2.7577440773383435	0.005820174469318998	0.029554754195694474
ENSRNOG00000036673	Sectm1b	ENSG00000141574	SECTM1	35.59593254504944	-3.8327907104189594	1.3899549878750652	-2.7574926841900482	0.005824651666132749	0.029569164678310274
ENSRNOG00000012860	Tmem184c	ENSG00000164168	TMEM184C	988.9533922280077	-0.6916440233409338	0.25083807561829885	-2.7573326802004767	0.00582750288066217	0.02957531498551029
ENSRNOG00000019183	Alox15	ENSG00000161905	ALOX15	34.28277544529264	-4.363353085682815	1.5829371246090356	-2.7564917253175834	0.005842509095030823	0.029643132643339225
ENSRNOG00000008861	AABR07047011.1			362.7247273342382	-0.8535038798059089	0.30973806907261525	-2.755566606201748	0.0058590573888563915	0.02971873400528761
ENSRNOG00000008471	Kif21b	ENSG00000116852	KIF21B	341.36179247180945	-1.9011457936122256	0.6899961561317527	-2.755299108143448	0.005863850193973417	0.029734682583272002
ENSRNOG00000020105	Klhl30	ENSG00000168427	KLHL30	424.38133099667357	-2.3884277943924714	0.8671119193905531	-2.754463110219002	0.005878851691132709	0.02980237435440154
ENSRNOG00000016013	Gprc5b	ENSG00000167191	GPRC5B	689.3547403785514	-2.0586390131934365	0.7475512533145375	-2.753843303807892	0.005889996078522409	0.02985048026645369
ENSRNOG00000001431	Rasa4	ENSG00000105808	RASA4	2802.1542690767124	-3.2833970203442884	1.1923362110798967	-2.7537509888846885	0.005891657569033973	0.029850513363108365
ENSRNOG00000001431	Rasa4	ENSG00000170667	RASA4B	2802.1542690767124	-3.2833970203442884	1.1923362110798967	-2.7537509888846885	0.005891657569033973	0.029850513363108365
ENSRNOG00000015867	Chst9	ENSG00000154080	CHST9	320.6007339542817	-3.9194981738863874	1.4234853177081683	-2.7534517744073645	0.005897045756327171	0.029869422720267675
ENSRNOG00000032034	Supt5h	ENSG00000196235	SUPT5H	6010.857155632858	0.33749470466845133	0.12259838503559872	2.7528478827062317	0.005907934032579321	0.029881524904770577
ENSRNOG00000017495	Klhdc3	ENSG00000124702	KLHDC3	2464.5366392117235	0.447148617464691	0.16243118535534307	2.7528495620252045	0.005907903729048937	0.029881524904770577
ENSRNOG00000003813	Kcnk10	ENSG00000100433	KCNK10	13.764634335913366	-4.066381446399261	1.4770099259528724	-2.7531172099442	0.005903075777407315	0.029881524904770577
ENSRNOG00000019549	Akap12	ENSG00000131016	AKAP12	1523.2633059374266	2.468356197730374	0.8966009896636162	2.753015250023808	0.005904914556133711	0.029881524904770577
ENSRNOG00000002216	Srd5a3	ENSG00000128039	SRD5A3	888.2978084513771	0.6838590637268759	0.24838492943839724	2.7532228516162127	0.005901171145137007	0.029881524904770577
ENSRNOG00000006721	AABR07049064.1	ENSG00000044459	CNTLN	27.334989624224967	-2.1863546379144463	0.7942386040628748	-2.7527680305770765	0.005909375136403873	0.029881524904770577
ENSRNOG00000021176	Mtmr11	ENSG00000014914	MTMR11	1473.5145837940859	1.374098041535506	0.4994895430693101	2.75100462182215	0.005941280506278789	0.03003443847862963
ENSRNOG00000042526	Wfdc6a			96.969117011011	2.9348734157537315	1.066947055076802	2.7507207614369116	0.005946430875529731	0.030052052031922037
ENSRNOG00000022199	Zmynd12	ENSG00000066185	ZMYND12	62.614026350334015	-2.4577154068497142	0.8935839424998957	-2.7504023852241515	0.005952212287470459	0.03006442257885877
ENSRNOG00000008907	Fggy	ENSG00000172456	FGGY	358.7302595371366	-1.3875191365813213	0.5044741794812319	-2.750426469810913	0.0059517747570449605	0.03006442257885877
ENSRNOG00000009161	Clasp2	ENSG00000163539	CLASP2	1683.1687779698507	0.623548188564551	0.2268955338972385	2.748173037407415	0.005992837257728776	0.030261143789936707
ENSRNOG00000038957	RGD1305184			38.109114958968334	-3.4576063006717455	1.258274798969694	-2.747894421395801	0.005997931946149991	0.0302783930905982
ENSRNOG00000008560	Ccdc30	ENSG00000186409	CCDC30	64.58281299701598	-2.267400960911961	0.8252919854277766	-2.7473924392185762	0.006007120891062769	0.030307815248139625
ENSRNOG00000020616	Yif1b	ENSG00000167645	YIF1B	787.5263097291233	1.1501909242157422	0.418644605600426	2.7474160871274624	0.006006687723980148	0.030307815248139625
ENSRNOG00000016647	Pla2g2c	ENSG00000187980	PLA2G2C	106.77326652275883	-3.689259439825899	1.3429747563567833	-2.747080257736272	0.006012841868031286	0.030328195965794273
ENSRNOG00000010486	Mpp4	ENSG00000082126	MPP4	18.088977805723808	1.6559104716261934	0.6028632139326539	2.7467432634082996	0.0060190230695149815	0.03035088596724678
ENSRNOG00000025071	Qrich1	ENSG00000198218	QRICH1	1926.3201468548266	0.2700133640208055	0.09831057246083783	2.746534347853236	0.006022857904566349	0.030361735054405602
ENSRNOG00000029279	Prss33	ENSG00000103355	PRSS33	13.803940034464285	-6.0860111937011245	2.2163685584682806	-2.7459382467991387	0.006033811985232135	0.030408456769385864
ENSRNOG00000014463	Uri1	ENSG00000105176	URI1	2196.700338548566	-0.5679596494637411	0.20684861641671398	-2.745774466866815	0.006036824781798122	0.030415142064048252
ENSRNOG00000014191	Zfp395	ENSG00000186918	ZNF395	2848.5802704562766	0.8075264202431605	0.2942462526854101	2.744389819320886	0.0060623501321564	0.030535216233930462
ENSRNOG00000018311	Cd19	ENSG00000177455	CD19	5.320066570235595	-5.406250570372053	1.9701434795518489	-2.744089771371281	0.006067894180260167	0.030554608411321228
ENSRNOG00000025143	Icam2	ENSG00000108622	ICAM2	772.6735137794824	-1.5936999073651943	0.5811146466062489	-2.7424879353368836	0.006097568981731627	0.03067907550671816
ENSRNOG00000006004	Phc2	ENSG00000134686	PHC2	4490.977284944008	-0.6609857274689949	0.2410165413346579	-2.7424911328023684	0.006097509617139048	0.03067907550671816
ENSRNOG00000013591	Tmem9b	ENSG00000175348	TMEM9B	917.316816036469	0.8995914750712992	0.32802115315836183	2.7424800699880323	0.006097715013116628	0.03067907550671816
ENSRNOG00000054013	Clec4g	ENSG00000182566	CLEC4G	2.6648449127757465	6.537339181296939	2.384508009912764	2.7415882664768674	0.006114293054357428	0.030753905137045432
ENSRNOG00000018867	Klhdc7a	ENSG00000179023	KLHDC7A	169.15325679596867	-3.665821930163229	1.3376114046574898	-2.7405731719982627	0.006133212384189003	0.030840466064571245
ENSRNOG00000005270	Sycp3	ENSG00000139351	SYCP3	158.58106444417498	-2.0521845697554353	0.7488947304288539	-2.7402844303367626	0.006138603573685245	0.03085897231286532
ENSRNOG00000003455	Zfp13	ENSG00000122386	ZNF205	99.89696737226066	2.188360332777791	0.7987775517084621	2.7396367462971707	0.006150712219560032	0.030911227724771326
ENSRNOG00000010457	Vash1	ENSG00000071246	VASH1	453.76942744162824	-1.7086653016418758	0.6238838481815061	-2.7387554696636016	0.006167222492258625	0.03098556882809717
ENSRNOG00000031406	Hps3	ENSG00000163755	HPS3	863.4047198831863	-0.8412956311616073	0.30719555454640585	-2.7386321797652147	0.0061695354455715634	0.030988557736500777
ENSRNOG00000003592	Med28	ENSG00000118579	MED28	1823.6852573028684	-0.6247246344030077	0.22818501008834183	-2.7377987456807333	0.006185191402696615	0.031058546027405026
ENSRNOG00000033772	Serpinb9	ENSG00000170542	SERPINB9	5769.681840061995	-1.6847813539979917	0.6154477287968368	-2.737488945310819	0.0061910200787525195	0.031076213668200913
ENSRNOG00000018415	Acot13	ENSG00000112304	ACOT13	297.3075276341301	-1.1395906776800608	0.41629968734817097	-2.7374286176846625	0.006192155675750628	0.031076213668200913
ENSRNOG00000012843	Aspg	ENSG00000166183	ASPG	158.93999191711637	-3.3929248729473893	1.2396165900482201	-2.737076044469046	0.0061987962060426295	0.03110088655588064
ENSRNOG00000027811	Lilrb4			287.1534766272462	-2.6818653668294137	0.9800998456987912	-2.736318527748873	0.006213085325843649	0.031163909906073945
ENSRNOG00000047740	AABR07052894.1			26.18605051728474	-3.2112496547500053	1.173727307690319	-2.7359418441657954	0.00622020178307202	0.031190931209694194
ENSRNOG00000028892	Prr36	ENSG00000183248	PRR36	211.54165847011427	-1.7931520129443501	0.6555776116710367	-2.7352246034968912	0.006233772474758757	0.031250292975882075
ENSRNOG00000000081	Antxr2	ENSG00000163297	ANTXR2	871.0754644743513	-2.328285311897782	0.8513077490827823	-2.734951390265539	0.006238948865522715	0.031259443486142235
ENSRNOG00000006302	Gclc	ENSG00000001084	GCLC	2331.9335854032684	0.993308036299307	0.36319118694006364	2.7349453181066026	0.006239063954654989	0.031259443486142235
ENSRNOG00000011640	AABR07009931.1			140.59785851555057	-2.397148037560103	0.876546927777792	-2.7347629220917073	0.006242521902678884	0.03126808318761984
ENSRNOG00000029798	Lrrc4c	ENSG00000148948	LRRC4C	10.862667347145662	-5.489549833484397	2.0074295698535396	-2.7346164049406276	0.006245300892169672	0.03127331820990127
